"DateTime","Pre Open TATAMOTORS","TATAMOTORSEQN"
"2024-07-04 10:25:22",,988.4
"2024-07-04 10:25:23",,988.15
"2024-07-04 10:25:24",,988.2
"2024-07-04 10:25:25",,988.2
"2024-07-04 10:25:26",,988.65
"2024-07-04 10:25:27",,988.2
"2024-07-04 10:25:28",,988.3
"2024-07-04 10:25:29",,988.25
"2024-07-04 10:25:31",,988.4
"2024-07-04 10:25:33",,988.65
"2024-07-04 10:25:34",,988.65
"2024-07-04 10:25:35",,988.75
"2024-07-04 10:25:36",,988.4
"2024-07-04 10:25:37",,988.65
"2024-07-04 10:25:38",,988.75
"2024-07-04 10:25:39",,988.5
"2024-07-04 10:25:40",,988.8
"2024-07-04 10:25:41",,988.8
"2024-07-04 10:25:43",,988.8
"2024-07-04 10:25:44",,988.8
"2024-07-04 10:25:45",,988.65
"2024-07-04 10:25:46",,988.75
"2024-07-04 10:25:47",,988.7
"2024-07-04 10:25:49",,988.9
"2024-07-04 10:25:50",,988.9
"2024-07-04 10:25:51",,988.65
"2024-07-04 10:26:22",,988.75
"2024-07-04 10:26:23",,988.75
"2024-07-04 10:26:24",,988.25
"2024-07-04 10:26:25",,988.5
"2024-07-04 10:26:26",,988.2
"2024-07-04 10:26:27",,988.45
"2024-07-04 10:26:28",,988.7
"2024-07-04 10:26:29",,988.7
"2024-07-04 10:26:30",,988.35
"2024-07-04 10:26:31",,988.65
"2024-07-04 10:26:32",,988.35
"2024-07-04 10:26:33",,988.35
"2024-07-04 10:26:34",,988.6
"2024-07-04 10:26:36",,988.35
"2024-07-04 10:26:37",,988.35
"2024-07-04 10:26:38",,988.35
"2024-07-04 10:26:39",,988.2
"2024-07-04 10:26:40",,988.15
"2024-07-04 10:26:41",,988.3
"2024-07-04 10:26:42",,987.8
"2024-07-04 10:26:43",,987.95
"2024-07-04 10:26:44",,987.8
"2024-07-04 10:26:45",,987.8
"2024-07-04 10:26:46",,987.95
"2024-07-04 10:26:47",,988
"2024-07-04 10:26:48",,987.85
"2024-07-04 10:26:49",,988.15
"2024-07-04 10:26:50",,988
"2024-07-04 10:26:51",,988
"2024-07-04 10:26:52",,988
"2024-07-04 10:26:53",,988.3
"2024-07-04 10:26:54",,988
"2024-07-04 10:26:55",,988.15
"2024-07-04 10:26:56",,988.25
"2024-07-04 10:26:57",,988.25
"2024-07-04 10:26:58",,988.25
"2024-07-04 10:26:59",,988.15
"2024-07-04 10:27:00",,988.25
"2024-07-04 10:27:01",,988
"2024-07-04 10:27:02",,987.9
"2024-07-04 10:27:03",,988
"2024-07-04 10:27:04",,987.95
"2024-07-04 10:27:06",,988.1
"2024-07-04 10:27:07",,988
"2024-07-04 10:27:08",,988
"2024-07-04 10:27:09",,988
"2024-07-04 10:27:10",,988.2
"2024-07-04 10:27:11",,988
"2024-07-04 10:27:12",,987.95
"2024-07-04 10:27:13",,987.8
"2024-07-04 10:27:14",,988
"2024-07-04 10:27:16",,987.85
"2024-07-04 10:27:17",,987.95
"2024-07-04 10:27:18",,988
"2024-07-04 10:27:19",,988
"2024-07-04 10:27:20",,988
"2024-07-04 10:27:21",,987.95
"2024-07-04 10:27:22",,987.8
"2024-07-04 10:27:23",,987.8
"2024-07-04 10:27:24",,987.8
"2024-07-04 10:27:25",,988
"2024-07-04 10:27:26",,987.95
"2024-07-04 10:27:27",,987.85
"2024-07-04 10:27:28",,987.8
"2024-07-04 10:27:29",,987.8
"2024-07-04 10:27:30",,988
"2024-07-04 10:27:31",,987.8
"2024-07-04 10:27:32",,987.8
"2024-07-04 10:27:33",,988
"2024-07-04 10:27:34",,987.9
"2024-07-04 10:27:35",,988
"2024-07-04 10:27:37",,987.7
"2024-07-04 10:27:38",,987.35
"2024-07-04 10:27:39",,987.65
"2024-07-04 10:27:40",,987.6
"2024-07-04 10:27:41",,987.2
"2024-07-04 10:27:42",,987.2
"2024-07-04 10:27:43",,987.35
"2024-07-04 10:27:44",,987.35
"2024-07-04 10:27:45",,987.35
"2024-07-04 10:27:46",,987.5
"2024-07-04 10:27:48",,987.5
"2024-07-04 10:27:49",,987.65
"2024-07-04 10:27:50",,987.9
"2024-07-04 10:27:51",,987.65
"2024-07-04 10:28:22",,987.95
"2024-07-04 10:28:23",,987.85
"2024-07-04 10:28:24",,987.85
"2024-07-04 10:28:25",,987.85
"2024-07-04 10:28:26",,987.9
"2024-07-04 10:28:27",,987.9
"2024-07-04 10:28:28",,988
"2024-07-04 10:28:29",,987.85
"2024-07-04 10:28:30",,988
"2024-07-04 10:28:31",,987.95
"2024-07-04 10:28:32",,987.95
"2024-07-04 10:28:33",,987.95
"2024-07-04 10:28:34",,987.85
"2024-07-04 10:28:35",,987.85
"2024-07-04 10:28:36",,987.85
"2024-07-04 10:28:37",,987.85
"2024-07-04 10:28:38",,987.55
"2024-07-04 10:28:39",,987.55
"2024-07-04 10:28:40",,987.85
"2024-07-04 10:28:41",,988
"2024-07-04 10:28:42",,987.85
"2024-07-04 10:28:43",,988.2
"2024-07-04 10:28:44",,988
"2024-07-04 10:28:45",,988
"2024-07-04 10:28:46",,988
"2024-07-04 10:28:47",,988
"2024-07-04 10:28:48",,987.95
"2024-07-04 10:28:49",,988.3
"2024-07-04 10:28:50",,988
"2024-07-04 10:28:51",,988
"2024-07-04 10:29:22",,988.15
"2024-07-04 10:29:23",,988.3
"2024-07-04 10:29:24",,988.15
"2024-07-04 10:29:25",,988.3
"2024-07-04 10:29:26",,988.15
"2024-07-04 10:29:27",,988.15
"2024-07-04 10:29:28",,988.15
"2024-07-04 10:29:29",,988.35
"2024-07-04 10:29:30",,988.15
"2024-07-04 10:29:31",,988.4
"2024-07-04 10:29:32",,988.45
"2024-07-04 10:29:33",,988.45
"2024-07-04 10:29:34",,988.15
"2024-07-04 10:29:35",,988.15
"2024-07-04 10:29:36",,988.15
"2024-07-04 10:29:37",,988.15
"2024-07-04 10:29:38",,988.4
"2024-07-04 10:29:39",,987.75
"2024-07-04 10:29:40",,987.6
"2024-07-04 10:29:41",,987.8
"2024-07-04 10:29:42",,987.9
"2024-07-04 10:29:43",,988
"2024-07-04 10:29:44",,988
"2024-07-04 10:29:45",,988.2
"2024-07-04 10:29:46",,987.75
"2024-07-04 10:29:47",,988.2
"2024-07-04 10:29:48",,987.75
"2024-07-04 10:29:49",,988.2
"2024-07-04 10:29:50",,988
"2024-07-04 10:29:51",,987.95
"2024-07-04 10:29:52",,987.8
"2024-07-04 10:29:53",,988
"2024-07-04 10:29:54",,988.05
"2024-07-04 10:29:55",,988.1
"2024-07-04 10:29:56",,988
"2024-07-04 10:29:57",,988
"2024-07-04 10:29:58",,988
"2024-07-04 10:29:59",,987.75
"2024-07-04 10:30:00",,988.05
"2024-07-04 10:30:01",,988.3
"2024-07-04 10:30:02",,987.9
"2024-07-04 10:30:03",,987.9
"2024-07-04 10:30:04",,988.35
"2024-07-04 10:30:05",,988.35
"2024-07-04 10:30:06",,988.15
"2024-07-04 10:30:07",,988.15
"2024-07-04 10:30:08",,988
"2024-07-04 10:30:09",,988.15
"2024-07-04 10:30:10",,988.15
"2024-07-04 10:30:11",,988.15
"2024-07-04 10:30:12",,987.6
"2024-07-04 10:30:13",,988.05
"2024-07-04 10:30:14",,987.65
"2024-07-04 10:30:15",,987.65
"2024-07-04 10:30:16",,987.75
"2024-07-04 10:30:17",,987.75
"2024-07-04 10:30:18",,987.75
"2024-07-04 10:30:19",,988
"2024-07-04 10:30:20",,988
"2024-07-04 10:30:21",,988
"2024-07-04 10:30:22",,987.7
"2024-07-04 10:30:23",,987.65
"2024-07-04 10:30:24",,987.9
"2024-07-04 10:30:25",,987.9
"2024-07-04 10:30:26",,987.9
"2024-07-04 10:30:27",,987.75
"2024-07-04 10:30:28",,987.95
"2024-07-04 10:30:29",,987.75
"2024-07-04 10:30:30",,987.45
"2024-07-04 10:30:31",,987.75
"2024-07-04 10:30:32",,987.4
"2024-07-04 10:30:33",,987.4
"2024-07-04 10:30:34",,987.8
"2024-07-04 10:30:35",,987.85
"2024-07-04 10:30:36",,987.5
"2024-07-04 10:30:37",,987.55
"2024-07-04 10:30:38",,987.55
"2024-07-04 10:30:39",,987.5
"2024-07-04 10:30:40",,987.9
"2024-07-04 10:30:41",,987.5
"2024-07-04 10:30:42",,987.1
"2024-07-04 10:30:43",,987.45
"2024-07-04 10:30:44",,987.05
"2024-07-04 10:30:45",,987.45
"2024-07-04 10:30:46",,987.2
"2024-07-04 10:30:47",,987.2
"2024-07-04 10:30:48",,987.2
"2024-07-04 10:30:49",,987
"2024-07-04 10:30:50",,987.05
"2024-07-04 10:30:51",,987.25
"2024-07-04 10:30:52",,986.75
"2024-07-04 10:30:53",,986.75
"2024-07-04 10:30:54",,986.85
"2024-07-04 10:30:55",,986.85
"2024-07-04 10:30:56",,987.15
"2024-07-04 10:30:57",,987.2
"2024-07-04 10:30:58",,986.85
"2024-07-04 10:30:59",,987.2
"2024-07-04 10:31:00",,986.9
"2024-07-04 10:31:01",,987.3
"2024-07-04 10:31:02",,986.85
"2024-07-04 10:31:03",,986.85
"2024-07-04 10:31:04",,987.05
"2024-07-04 10:31:06",,987.05
"2024-07-04 10:31:07",,987.35
"2024-07-04 10:31:08",,987.05
"2024-07-04 10:31:09",,987.35
"2024-07-04 10:31:10",,987.35
"2024-07-04 10:31:11",,987.1
"2024-07-04 10:31:12",,987.2
"2024-07-04 10:31:14",,987.25
"2024-07-04 10:31:15",,987.25
"2024-07-04 10:31:16",,987.05
"2024-07-04 10:31:17",,987.25
"2024-07-04 10:31:18",,987.25
"2024-07-04 10:31:20",,987.25
"2024-07-04 10:31:21",,987.5
"2024-07-04 10:31:22",,987.25
"2024-07-04 10:31:23",,987.3
"2024-07-04 10:31:24",,987.3
"2024-07-04 10:31:25",,987.45
"2024-07-04 10:31:26",,987.3
"2024-07-04 10:31:27",,987.55
"2024-07-04 10:31:28",,987.4
"2024-07-04 10:31:30",,987.65
"2024-07-04 10:31:31",,987.65
"2024-07-04 10:31:32",,987.75
"2024-07-04 10:31:33",,987.4
"2024-07-04 10:31:34",,987.45
"2024-07-04 10:31:35",,987.65
"2024-07-04 10:31:36",,987.4
"2024-07-04 10:31:38",,987.6
"2024-07-04 10:31:39",,987.4
"2024-07-04 10:31:40",,987.65
"2024-07-04 10:31:41",,987.85
"2024-07-04 10:31:42",,987.75
"2024-07-04 10:31:43",,987.75
"2024-07-04 10:31:44",,987.7
"2024-07-04 10:31:45",,987.7
"2024-07-04 10:31:46",,987.8
"2024-07-04 10:31:47",,987.4
"2024-07-04 10:31:48",,987.75
"2024-07-04 10:31:49",,987.8
"2024-07-04 10:31:51",,987.7
"2024-07-04 10:31:52",,987.8
"2024-07-04 10:31:53",,987.8
"2024-07-04 10:31:54",,987.7
"2024-07-04 10:31:55",,987.7
"2024-07-04 10:31:56",,987.45
"2024-07-04 10:31:57",,987.7
"2024-07-04 10:31:58",,987.85
"2024-07-04 10:31:59",,987.85
"2024-07-04 10:32:00",,987.9
"2024-07-04 10:32:02",,987.9
"2024-07-04 10:32:03",,988
"2024-07-04 10:32:04",,988
"2024-07-04 10:32:05",,987.7
"2024-07-04 10:32:06",,988
"2024-07-04 10:32:07",,987.95
"2024-07-04 10:32:08",,988
"2024-07-04 10:32:10",,987.95
"2024-07-04 10:32:12",,987.95
"2024-07-04 10:32:13",,987.7
"2024-07-04 10:32:14",,987.95
"2024-07-04 10:32:15",,987.7
"2024-07-04 10:32:16",,987.9
"2024-07-04 10:32:17",,988.35
"2024-07-04 10:32:18",,988.35
"2024-07-04 10:32:19",,988.25
"2024-07-04 10:32:20",,988.25
"2024-07-04 10:32:21",,988.2
"2024-07-04 10:32:22",,988.35
"2024-07-04 10:32:24",,987.95
"2024-07-04 10:32:25",,987.95
"2024-07-04 10:32:26",,988.25
"2024-07-04 10:32:27",,988.05
"2024-07-04 10:32:29",,988
"2024-07-04 10:32:30",,988
"2024-07-04 10:32:31",,988.2
"2024-07-04 10:32:32",,988.2
"2024-07-04 10:32:33",,988.2
"2024-07-04 10:32:34",,988.05
"2024-07-04 10:32:35",,988.3
"2024-07-04 10:32:36",,988.05
"2024-07-04 10:32:38",,988
"2024-07-04 10:32:39",,988.3
"2024-07-04 10:32:40",,988.3
"2024-07-04 10:32:41",,988.2
"2024-07-04 10:32:43",,988.05
"2024-07-04 10:32:44",,988.25
"2024-07-04 10:32:45",,988.3
"2024-07-04 10:32:46",,988.05
"2024-07-04 10:32:47",,988.05
"2024-07-04 10:32:48",,988.3
"2024-07-04 10:32:49",,988.3
"2024-07-04 10:32:50",,988.05
"2024-07-04 10:32:51",,988.25
"2024-07-04 10:32:52",,988.45
"2024-07-04 10:32:53",,988.4
"2024-07-04 10:32:54",,988.75
"2024-07-04 10:32:55",,988.75
"2024-07-04 10:32:56",,988.8
"2024-07-04 10:32:57",,988.8
"2024-07-04 10:32:58",,988.9
"2024-07-04 10:32:59",,988.45
"2024-07-04 10:33:00",,988.75
"2024-07-04 10:33:01",,988.45
"2024-07-04 10:33:02",,988.7
"2024-07-04 10:33:03",,988.75
"2024-07-04 10:33:04",,988.45
"2024-07-04 10:33:05",,988.6
"2024-07-04 10:33:06",,988.6
"2024-07-04 10:33:07",,988.45
"2024-07-04 10:33:08",,988.5
"2024-07-04 10:33:09",,988.5
"2024-07-04 10:33:10",,988.6
"2024-07-04 10:33:11",,988.5
"2024-07-04 10:33:13",,988.55
"2024-07-04 10:33:14",,988.75
"2024-07-04 10:33:16",,988.75
"2024-07-04 10:33:17",,988.8
"2024-07-04 10:33:18",,988.8
"2024-07-04 10:33:19",,988.85
"2024-07-04 10:33:20",,988.75
"2024-07-04 10:33:21",,988.9
"2024-07-04 10:33:52",,988.6
"2024-07-04 10:33:53",,988.95
"2024-07-04 10:33:54",,988.85
"2024-07-04 10:33:55",,988.85
"2024-07-04 10:33:56",,988.3
"2024-07-04 10:33:57",,988.7
"2024-07-04 10:33:58",,988.7
"2024-07-04 10:33:59",,988.4
"2024-07-04 10:34:00",,988
"2024-07-04 10:34:01",,988.1
"2024-07-04 10:34:02",,988.15
"2024-07-04 10:34:03",,988.1
"2024-07-04 10:34:04",,988.05
"2024-07-04 10:34:05",,987.8
"2024-07-04 10:34:07",,987.95
"2024-07-04 10:34:08",,987.8
"2024-07-04 10:34:09",,987.95
"2024-07-04 10:34:10",,987.95
"2024-07-04 10:34:11",,988
"2024-07-04 10:34:12",,988
"2024-07-04 10:34:13",,988.3
"2024-07-04 10:34:14",,988
"2024-07-04 10:34:15",,988.25
"2024-07-04 10:34:16",,987.8
"2024-07-04 10:34:17",,987.85
"2024-07-04 10:34:18",,987.8
"2024-07-04 10:34:19",,988.2
"2024-07-04 10:34:20",,988
"2024-07-04 10:34:21",,988.3
"2024-07-04 10:34:52",,988.55
"2024-07-04 10:34:53",,988.6
"2024-07-04 10:34:54",,988.75
"2024-07-04 10:34:55",,988.5
"2024-07-04 10:34:56",,988.5
"2024-07-04 10:34:57",,988.75
"2024-07-04 10:34:58",,988.7
"2024-07-04 10:34:59",,988.7
"2024-07-04 10:35:00",,988.45
"2024-07-04 10:35:01",,988.45
"2024-07-04 10:35:03",,988.05
"2024-07-04 10:35:04",,988.05
"2024-07-04 10:35:05",,988.25
"2024-07-04 10:35:06",,988.05
"2024-07-04 10:35:07",,988.35
"2024-07-04 10:35:08",,988.3
"2024-07-04 10:35:09",,988
"2024-07-04 10:35:10",,988.35
"2024-07-04 10:35:11",,988
"2024-07-04 10:35:12",,987.95
"2024-07-04 10:35:13",,987.75
"2024-07-04 10:35:14",,987.9
"2024-07-04 10:35:15",,987.7
"2024-07-04 10:35:16",,987.75
"2024-07-04 10:35:17",,987.8
"2024-07-04 10:35:18",,987.8
"2024-07-04 10:35:19",,987.75
"2024-07-04 10:35:20",,987.8
"2024-07-04 10:35:21",,987.7
"2024-07-04 10:35:52",,987.6
"2024-07-04 10:35:53",,988
"2024-07-04 10:35:54",,987.95
"2024-07-04 10:35:55",,988.1
"2024-07-04 10:35:56",,987.8
"2024-07-04 10:35:57",,987.8
"2024-07-04 10:35:58",,987.8
"2024-07-04 10:35:59",,987.9
"2024-07-04 10:36:00",,987.8
"2024-07-04 10:36:01",,988.05
"2024-07-04 10:36:02",,987.8
"2024-07-04 10:36:03",,988.1
"2024-07-04 10:36:05",,988.05
"2024-07-04 10:36:06",,988.05
"2024-07-04 10:36:07",,988.05
"2024-07-04 10:36:08",,988.25
"2024-07-04 10:36:09",,987.9
"2024-07-04 10:36:10",,987.65
"2024-07-04 10:36:11",,987.65
"2024-07-04 10:36:12",,987.6
"2024-07-04 10:36:13",,987.75
"2024-07-04 10:36:15",,988
"2024-07-04 10:36:16",,987.75
"2024-07-04 10:36:18",,987.75
"2024-07-04 10:36:19",,987.95
"2024-07-04 10:36:20",,987.95
"2024-07-04 10:36:21",,987.9
"2024-07-04 10:36:22",,988
"2024-07-04 10:36:23",,988
"2024-07-04 10:36:24",,987.9
"2024-07-04 10:36:25",,987.95
"2024-07-04 10:36:26",,987.95
"2024-07-04 10:36:27",,988.05
"2024-07-04 10:36:28",,987.95
"2024-07-04 10:36:29",,988.05
"2024-07-04 10:36:30",,988.45
"2024-07-04 10:36:31",,988.5
"2024-07-04 10:36:32",,988.5
"2024-07-04 10:36:33",,988.5
"2024-07-04 10:36:34",,988.4
"2024-07-04 10:36:35",,988.4
"2024-07-04 10:36:36",,988.5
"2024-07-04 10:36:37",,988.5
"2024-07-04 10:36:38",,988.4
"2024-07-04 10:36:39",,988.4
"2024-07-04 10:36:40",,988.4
"2024-07-04 10:36:41",,988.4
"2024-07-04 10:36:42",,988.4
"2024-07-04 10:36:43",,988.45
"2024-07-04 10:36:44",,988.5
"2024-07-04 10:36:45",,988.5
"2024-07-04 10:36:46",,988.55
"2024-07-04 10:36:48",,988.55
"2024-07-04 10:36:49",,988.35
"2024-07-04 10:36:50",,988.15
"2024-07-04 10:36:51",,988.4
"2024-07-04 10:37:22",,987.6
"2024-07-04 10:37:23",,987.65
"2024-07-04 10:37:25",,987.7
"2024-07-04 10:37:26",,987.65
"2024-07-04 10:37:27",,987.75
"2024-07-04 10:37:28",,987.6
"2024-07-04 10:37:30",,987.65
"2024-07-04 10:37:31",,987.55
"2024-07-04 10:37:32",,987.55
"2024-07-04 10:37:33",,987.6
"2024-07-04 10:37:34",,987.5
"2024-07-04 10:37:35",,987.5
"2024-07-04 10:37:37",,987.3
"2024-07-04 10:37:38",,987.5
"2024-07-04 10:37:39",,987.4
"2024-07-04 10:37:40",,987.4
"2024-07-04 10:37:42",,987.5
"2024-07-04 10:37:43",,987.3
"2024-07-04 10:37:44",,987.45
"2024-07-04 10:37:45",,987.3
"2024-07-04 10:37:46",,987.45
"2024-07-04 10:37:47",,987.45
"2024-07-04 10:37:48",,987.55
"2024-07-04 10:37:49",,987.5
"2024-07-04 10:37:51",,987.75
"2024-07-04 10:37:52",,987.75
"2024-07-04 10:37:53",,987.55
"2024-07-04 10:37:55",,987.55
"2024-07-04 10:37:56",,987.65
"2024-07-04 10:37:57",,987.55
"2024-07-04 10:37:58",,987.5
"2024-07-04 10:37:59",,987.75
"2024-07-04 10:38:01",,987.55
"2024-07-04 10:38:02",,987.65
"2024-07-04 10:38:03",,987.65
"2024-07-04 10:38:04",,987.55
"2024-07-04 10:38:05",,987.55
"2024-07-04 10:38:06",,987.65
"2024-07-04 10:38:08",,987.65
"2024-07-04 10:38:10",,987.7
"2024-07-04 10:38:11",,987.65
"2024-07-04 10:38:12",,987.95
"2024-07-04 10:38:13",,987.95
"2024-07-04 10:38:14",,987.9
"2024-07-04 10:38:16",,987.95
"2024-07-04 10:38:17",,987.95
"2024-07-04 10:38:18",,988
"2024-07-04 10:38:19",,988
"2024-07-04 10:38:20",,988.35
"2024-07-04 10:38:21",,988.4
"2024-07-04 10:38:22",,988.05
"2024-07-04 10:38:23",,988.05
"2024-07-04 10:38:24",,988.4
"2024-07-04 10:38:25",,988.4
"2024-07-04 10:38:26",,988.4
"2024-07-04 10:38:28",,988.25
"2024-07-04 10:38:29",,988.35
"2024-07-04 10:38:30",,988.35
"2024-07-04 10:38:31",,988.4
"2024-07-04 10:38:32",,988.4
"2024-07-04 10:38:33",,988.4
"2024-07-04 10:38:34",,988.35
"2024-07-04 10:38:36",,988.35
"2024-07-04 10:38:37",,988.35
"2024-07-04 10:38:38",,988.4
"2024-07-04 10:38:39",,988.4
"2024-07-04 10:38:40",,988.35
"2024-07-04 10:38:41",,988.4
"2024-07-04 10:38:42",,988.35
"2024-07-04 10:38:43",,988.35
"2024-07-04 10:38:44",,988.35
"2024-07-04 10:38:45",,988.25
"2024-07-04 10:38:46",,988.25
"2024-07-04 10:38:47",,988.25
"2024-07-04 10:38:48",,988.3
"2024-07-04 10:38:49",,988.25
"2024-07-04 10:38:50",,988.4
"2024-07-04 10:38:51",,988.25
"2024-07-04 10:38:52",,988.3
"2024-07-04 10:39:23",,988.15
"2024-07-04 10:39:24",,988.15
"2024-07-04 10:39:25",,988.4
"2024-07-04 10:39:26",,988.15
"2024-07-04 10:39:27",,988.15
"2024-07-04 10:39:28",,988.2
"2024-07-04 10:39:29",,988.2
"2024-07-04 10:39:30",,988.2
"2024-07-04 10:39:31",,988.45
"2024-07-04 10:39:32",,988.4
"2024-07-04 10:39:33",,988.4
"2024-07-04 10:39:34",,988.55
"2024-07-04 10:39:35",,988.4
"2024-07-04 10:39:36",,988.4
"2024-07-04 10:39:37",,988.4
"2024-07-04 10:39:38",,988.4
"2024-07-04 10:39:39",,988.4
"2024-07-04 10:39:41",,988.55
"2024-07-04 10:39:42",,988.7
"2024-07-04 10:39:43",,988.6
"2024-07-04 10:39:45",,988.7
"2024-07-04 10:39:46",,988.65
"2024-07-04 10:39:47",,988.8
"2024-07-04 10:39:48",,988.8
"2024-07-04 10:39:49",,988.8
"2024-07-04 10:39:51",,988.75
"2024-07-04 10:39:52",,988.75
"2024-07-04 10:40:22",,988.5
"2024-07-04 10:40:23",,988.55
"2024-07-04 10:40:24",,988.5
"2024-07-04 10:40:25",,988.5
"2024-07-04 10:40:26",,988.65
"2024-07-04 10:40:27",,988.65
"2024-07-04 10:40:28",,988.75
"2024-07-04 10:40:29",,988.65
"2024-07-04 10:40:30",,988.65
"2024-07-04 10:40:31",,988.65
"2024-07-04 10:40:32",,988.65
"2024-07-04 10:40:33",,988.65
"2024-07-04 10:40:34",,988.65
"2024-07-04 10:40:35",,988.75
"2024-07-04 10:40:36",,988.65
"2024-07-04 10:40:37",,988.8
"2024-07-04 10:40:38",,988.65
"2024-07-04 10:40:39",,988.8
"2024-07-04 10:40:40",,988.65
"2024-07-04 10:40:41",,988.75
"2024-07-04 10:40:42",,988.7
"2024-07-04 10:40:43",,988.65
"2024-07-04 10:40:44",,988.7
"2024-07-04 10:40:45",,988.6
"2024-07-04 10:40:46",,988.6
"2024-07-04 10:40:47",,988.65
"2024-07-04 10:40:48",,988.65
"2024-07-04 10:40:49",,988.6
"2024-07-04 10:40:50",,988.65
"2024-07-04 10:40:51",,988.65
"2024-07-04 10:41:22",,988.8
"2024-07-04 10:41:23",,988.8
"2024-07-04 10:41:24",,988.95
"2024-07-04 10:41:25",,988.95
"2024-07-04 10:41:26",,989
"2024-07-04 10:41:27",,988.95
"2024-07-04 10:41:28",,988.95
"2024-07-04 10:41:29",,988.95
"2024-07-04 10:41:30",,988.95
"2024-07-04 10:41:31",,988.8
"2024-07-04 10:41:32",,988.95
"2024-07-04 10:41:33",,988.85
"2024-07-04 10:41:34",,988.8
"2024-07-04 10:41:35",,988.8
"2024-07-04 10:41:36",,988.8
"2024-07-04 10:41:37",,988.8
"2024-07-04 10:41:38",,988.8
"2024-07-04 10:41:39",,988.9
"2024-07-04 10:41:40",,988.8
"2024-07-04 10:41:41",,988.8
"2024-07-04 10:41:42",,988.8
"2024-07-04 10:41:43",,988.8
"2024-07-04 10:41:44",,988.8
"2024-07-04 10:41:45",,988.8
"2024-07-04 10:41:46",,989
"2024-07-04 10:41:47",,988.8
"2024-07-04 10:41:48",,988.8
"2024-07-04 10:41:49",,989
"2024-07-04 10:41:50",,988.8
"2024-07-04 10:41:51",,988.8
"2024-07-04 10:42:22",,988.4
"2024-07-04 10:42:23",,988.5
"2024-07-04 10:42:24",,988.4
"2024-07-04 10:42:25",,988.4
"2024-07-04 10:42:26",,988.4
"2024-07-04 10:42:27",,988.5
"2024-07-04 10:42:29",,988.4
"2024-07-04 10:42:30",,988.4
"2024-07-04 10:42:31",,988.5
"2024-07-04 10:42:32",,988.5
"2024-07-04 10:42:33",,988.5
"2024-07-04 10:42:34",,988.4
"2024-07-04 10:42:35",,988.4
"2024-07-04 10:42:36",,988.5
"2024-07-04 10:42:37",,988.4
"2024-07-04 10:42:38",,988.4
"2024-07-04 10:42:39",,988.4
"2024-07-04 10:42:40",,988.3
"2024-07-04 10:42:41",,988.5
"2024-07-04 10:42:42",,988.4
"2024-07-04 10:42:43",,988.4
"2024-07-04 10:42:44",,988.25
"2024-07-04 10:42:45",,988.25
"2024-07-04 10:42:46",,988.25
"2024-07-04 10:42:47",,988.25
"2024-07-04 10:42:48",,988.2
"2024-07-04 10:42:49",,988.2
"2024-07-04 10:42:50",,988.2
"2024-07-04 10:42:51",,988.2
"2024-07-04 10:43:23",,987.6
"2024-07-04 10:43:24",,987.8
"2024-07-04 10:43:25",,987.5
"2024-07-04 10:43:26",,987.5
"2024-07-04 10:43:27",,987.8
"2024-07-04 10:43:29",,987.85
"2024-07-04 10:43:31",,987.5
"2024-07-04 10:43:32",,987.5
"2024-07-04 10:43:33",,987.5
"2024-07-04 10:43:34",,987.5
"2024-07-04 10:43:35",,987.5
"2024-07-04 10:43:36",,987.8
"2024-07-04 10:43:37",,987.3
"2024-07-04 10:43:38",,987.2
"2024-07-04 10:43:39",,987.2
"2024-07-04 10:43:40",,987.2
"2024-07-04 10:43:41",,987.2
"2024-07-04 10:43:43",,987.25
"2024-07-04 10:43:44",,987.3
"2024-07-04 10:43:45",,987.3
"2024-07-04 10:43:46",,987.3
"2024-07-04 10:43:47",,987.3
"2024-07-04 10:43:48",,987.3
"2024-07-04 10:43:49",,987.3
"2024-07-04 10:43:50",,987.4
"2024-07-04 10:43:51",,987.4
"2024-07-04 10:44:22",,987.45
"2024-07-04 10:44:23",,987.45
"2024-07-04 10:44:24",,987.9
"2024-07-04 10:44:25",,987.45
"2024-07-04 10:44:26",,987.9
"2024-07-04 10:44:28",,987.55
"2024-07-04 10:44:30",,987.55
"2024-07-04 10:44:31",,987.55
"2024-07-04 10:44:32",,987.55
"2024-07-04 10:44:33",,987.95
"2024-07-04 10:44:34",,987.7
"2024-07-04 10:44:35",,987.7
"2024-07-04 10:44:36",,987.7
"2024-07-04 10:44:38",,987.95
"2024-07-04 10:44:39",,987.65
"2024-07-04 10:44:40",,987.65
"2024-07-04 10:44:41",,987.65
"2024-07-04 10:44:42",,988
"2024-07-04 10:44:43",,988.05
"2024-07-04 10:44:44",,987.75
"2024-07-04 10:44:45",,988
"2024-07-04 10:44:47",,988
"2024-07-04 10:44:48",,988
"2024-07-04 10:44:49",,988.25
"2024-07-04 10:44:50",,988.05
"2024-07-04 10:44:51",,988.05
"2024-07-04 10:45:23",,987.6
"2024-07-04 10:45:24",,987.6
"2024-07-04 10:45:25",,987.8
"2024-07-04 10:45:26",,987.6
"2024-07-04 10:45:27",,987.6
"2024-07-04 10:45:28",,987.6
"2024-07-04 10:45:30",,987.6
"2024-07-04 10:45:31",,987.6
"2024-07-04 10:45:32",,987.8
"2024-07-04 10:45:33",,987.6
"2024-07-04 10:45:34",,987.8
"2024-07-04 10:45:35",,987.6
"2024-07-04 10:45:36",,987.6
"2024-07-04 10:45:37",,987.85
"2024-07-04 10:45:38",,987.6
