"DateTime","Pre Open NESTLEIND","NESTLEINDEQN"
"2024-07-04 10:22:02",,2555.95
"2024-07-04 10:22:09",,2556.95
"2024-07-04 10:22:17",,2556.95
"2024-07-04 10:22:54",,2555.05
"2024-07-04 10:23:02",,2555.15
"2024-07-04 10:23:09",,2555.1
"2024-07-04 10:23:16",,2555.1
"2024-07-04 10:23:23",,2555.05
"2024-07-04 10:23:31",,2555.05
"2024-07-04 10:23:38",,2555.95
"2024-07-04 10:23:45",,2555
"2024-07-04 10:24:24",,2552.55
"2024-07-04 10:24:31",,2552.55
"2024-07-04 10:24:38",,2552.6
"2024-07-04 10:24:46",,2552.55
"2024-07-04 10:25:24",,2553.1
"2024-07-04 10:25:31",,2553.45
"2024-07-04 10:25:39",,2553.15
"2024-07-04 10:25:47",,2553.45
"2024-07-04 10:26:23",,2552.6
"2024-07-04 10:26:30",,2552.2
"2024-07-04 10:26:37",,2552.25
"2024-07-04 10:26:45",,2552.25
"2024-07-04 10:26:52",,2552.2
"2024-07-04 10:27:00",,2551.55
"2024-07-04 10:27:08",,2551
"2024-07-04 10:27:15",,2552.1
"2024-07-04 10:27:23",,2552.3
"2024-07-04 10:27:30",,2551.85
"2024-07-04 10:27:37",,2552.75
"2024-07-04 10:27:44",,2552.55
"2024-07-04 10:28:29",,2555.15
"2024-07-04 10:28:36",,2554.1
"2024-07-04 10:28:43",,2555.35
"2024-07-04 10:28:51",,2555.5
"2024-07-04 10:29:29",,2555.55
"2024-07-04 10:29:36",,2555
"2024-07-04 10:29:44",,2555
"2024-07-04 10:29:51",,2555.7
"2024-07-04 10:29:59",,2555.25
"2024-07-04 10:30:07",,2555.25
"2024-07-04 10:30:15",,2555.25
"2024-07-04 10:30:23",,2555.6
"2024-07-04 10:30:30",,2555.6
"2024-07-04 10:30:38",,2556.6
"2024-07-04 10:30:46",,2556.35
"2024-07-04 10:30:54",,2557.3
"2024-07-04 10:31:02",,2557.25
"2024-07-04 10:31:09",,2556.05
"2024-07-04 10:31:17",,2555.6
"2024-07-04 10:31:25",,2555.6
"2024-07-04 10:31:32",,2556
"2024-07-04 10:31:40",,2556.05
"2024-07-04 10:31:48",,2556.15
"2024-07-04 10:31:56",,2556.35
"2024-07-04 10:32:03",,2556.6
"2024-07-04 10:32:11",,2557
"2024-07-04 10:32:19",,2557
"2024-07-04 10:32:27",,2557
"2024-07-04 10:32:34",,2556.95
"2024-07-04 10:32:42",,2557
"2024-07-04 10:32:50",,2556.5
"2024-07-04 10:32:58",,2556.35
"2024-07-04 10:33:05",,2556.5
"2024-07-04 10:33:13",,2556.5
"2024-07-04 10:33:20",,2556.5
"2024-07-04 10:33:58",,2557.35
"2024-07-04 10:34:06",,2556.6
"2024-07-04 10:34:14",,2556.6
"2024-07-04 10:34:52",,2558
"2024-07-04 10:35:00",,2558.2
"2024-07-04 10:35:08",,2557.75
"2024-07-04 10:35:15",,2557.5
"2024-07-04 10:35:52",,2556.55
"2024-07-04 10:36:00",,2556.5
"2024-07-04 10:36:07",,2556.35
"2024-07-04 10:36:15",,2556.05
"2024-07-04 10:36:23",,2556.05
"2024-07-04 10:36:30",,2556.05
"2024-07-04 10:36:38",,2556.05
"2024-07-04 10:36:46",,2555.05
"2024-07-04 10:37:24",,2555.05
"2024-07-04 10:37:32",,2555.05
"2024-07-04 10:37:40",,2554.7
"2024-07-04 10:37:47",,2551.7
"2024-07-04 10:37:54",,2550.85
"2024-07-04 10:38:02",,2550.15
"2024-07-04 10:38:09",,2551
"2024-07-04 10:38:16",,2552.25
"2024-07-04 10:38:17",,2552.25
"2024-07-04 10:38:18",,2552.25
"2024-07-04 10:38:19",,2552.25
"2024-07-04 10:38:20",,2552.9
"2024-07-04 10:38:21",,2552.9
"2024-07-04 10:38:22",,2552.9
"2024-07-04 10:38:23",,2552.9
"2024-07-04 10:38:24",,2552.9
"2024-07-04 10:38:25",,2552.9
"2024-07-04 10:38:26",,2552.55
"2024-07-04 10:38:27",,2552.55
"2024-07-04 10:38:28",,2552.55
"2024-07-04 10:38:29",,2552.5
"2024-07-04 10:38:30",,2552.5
"2024-07-04 10:38:31",,2553.35
"2024-07-04 10:38:32",,2552.5
"2024-07-04 10:38:33",,2552.5
"2024-07-04 10:38:34",,2552.5
"2024-07-04 10:38:35",,2552.5
"2024-07-04 10:38:36",,2552.9
"2024-07-04 10:38:37",,2552.9
"2024-07-04 10:38:38",,2552.75
"2024-07-04 10:38:39",,2552.9
"2024-07-04 10:38:40",,2552.9
"2024-07-04 10:38:41",,2553.7
"2024-07-04 10:38:42",,2553.75
"2024-07-04 10:38:43",,2553.75
"2024-07-04 10:38:44",,2553.75
"2024-07-04 10:38:45",,2553.75
"2024-07-04 10:38:46",,2553.75
"2024-07-04 10:38:47",,2552.8
"2024-07-04 10:38:48",,2552.8
"2024-07-04 10:38:49",,2553.75
"2024-07-04 10:38:50",,2553.8
"2024-07-04 10:38:51",,2552.85
"2024-07-04 10:39:29",,2553
"2024-07-04 10:39:36",,2553
"2024-07-04 10:39:42",,2553
"2024-07-04 10:39:49",,2553
"2024-07-04 10:40:26",,2555.2
"2024-07-04 10:40:33",,2555.7
"2024-07-04 10:40:40",,2555.4
"2024-07-04 10:40:47",,2554.65
"2024-07-04 10:41:22",,2552.45
"2024-07-04 10:41:23",,2552.45
"2024-07-04 10:41:24",,2552.45
"2024-07-04 10:41:25",,2552.45
"2024-07-04 10:41:26",,2552.4
"2024-07-04 10:41:28",,2552.4
"2024-07-04 10:41:29",,2552.4
"2024-07-04 10:41:30",,2552.4
"2024-07-04 10:41:31",,2552
"2024-07-04 10:41:32",,2552
"2024-07-04 10:41:33",,2552.1
"2024-07-04 10:41:34",,2552
"2024-07-04 10:41:35",,2552
"2024-07-04 10:41:36",,2552.1
"2024-07-04 10:41:37",,2552.1
"2024-07-04 10:41:39",,2552.1
"2024-07-04 10:41:40",,2552.1
"2024-07-04 10:41:41",,2552.1
"2024-07-04 10:41:43",,2552.1
"2024-07-04 10:41:44",,2552.1
"2024-07-04 10:41:45",,2552.45
"2024-07-04 10:41:46",,2552.45
"2024-07-04 10:41:47",,2552.45
"2024-07-04 10:41:48",,2552.45
"2024-07-04 10:41:49",,2552.45
"2024-07-04 10:41:50",,2552.45
"2024-07-04 10:41:51",,2552.45
"2024-07-04 10:42:23",,2554.55
"2024-07-04 10:42:30",,2553.55
"2024-07-04 10:42:38",,2554.55
"2024-07-04 10:42:45",,2553.55
"2024-07-04 10:43:29",,2553.5
"2024-07-04 10:43:36",,2553.55
"2024-07-04 10:43:43",,2554.25
"2024-07-04 10:43:50",,2554.25
"2024-07-04 10:44:26",,2553.65
"2024-07-04 10:44:33",,2553.65
"2024-07-04 10:44:40",,2554.35
"2024-07-04 10:44:47",,2554.35
"2024-07-04 10:45:22",,2554.4
"2024-07-04 10:45:29",,2553.75
"2024-07-04 10:45:36",,2553.7
"2024-07-04 10:45:43",,2553.7
"2024-07-04 10:45:51",,2553.7
"2024-07-04 10:46:28",,2554.55
"2024-07-04 10:46:35",,2553.35
"2024-07-04 10:46:43",,2553.25
"2024-07-04 10:46:50",,2553
"2024-07-04 10:47:28",,2553
"2024-07-04 10:47:35",,2552.1
"2024-07-04 10:47:42",,2551.8
"2024-07-04 10:47:50",,2551.25
"2024-07-04 10:48:25",,2551.75
"2024-07-04 10:48:32",,2551.8
"2024-07-04 10:48:39",,2553
"2024-07-04 10:48:46",,2552.1
"2024-07-04 10:49:28",,2553.1
"2024-07-04 10:49:35",,2552.55
"2024-07-04 10:49:42",,2552.5
"2024-07-04 10:49:49",,2552.55
"2024-07-04 10:50:24",,2553
"2024-07-04 10:50:31",,2553
"2024-07-04 10:50:38",,2553
"2024-07-04 10:50:45",,2553.55
"2024-07-04 10:50:52",,2553.6
"2024-07-04 10:51:27",,2553.3
"2024-07-04 10:51:34",,2553
"2024-07-04 10:51:41",,2554.75
"2024-07-04 10:51:48",,2554
"2024-07-04 10:51:55",,2554
"2024-07-04 10:52:02",,2554
"2024-07-04 10:52:09",,2554
"2024-07-04 10:52:16",,2553.15
"2024-07-04 10:52:23",,2553.45
"2024-07-04 10:52:30",,2552.5
"2024-07-04 10:52:37",,2551.8
"2024-07-04 10:52:44",,2552.3
"2024-07-04 10:52:51",,2551.8
"2024-07-04 10:52:58",,2551.9
"2024-07-04 10:53:05",,2551.35
"2024-07-04 10:53:13",,2552.2
"2024-07-04 10:53:20",,2553.1
"2024-07-04 10:53:27",,2552
"2024-07-04 10:53:33",,2551.85
"2024-07-04 10:53:41",,2551.85
"2024-07-04 10:53:48",,2552
"2024-07-04 10:53:55",,2551.9
"2024-07-04 10:54:02",,2552.6
"2024-07-04 10:54:09",,2552.8
"2024-07-04 10:54:16",,2552.6
"2024-07-04 10:54:17",,2552.75
"2024-07-04 10:54:18",,2552.75
"2024-07-04 10:54:19",,2552.95
"2024-07-04 10:54:20",,2553
"2024-07-04 10:54:21",,2553
"2024-07-04 10:54:22",,2553.15
"2024-07-04 10:54:52",,2553.2
"2024-07-04 10:54:53",,2553.2
"2024-07-04 10:54:54",,2553.2
"2024-07-04 10:54:55",,2553.15
"2024-07-04 10:54:56",,2553.15
"2024-07-04 10:54:57",,2553.15
"2024-07-04 10:54:58",,2553.15
"2024-07-04 10:54:59",,2553.15
"2024-07-04 10:55:00",,2553.15
"2024-07-04 10:55:01",,2553.15
"2024-07-04 10:55:02",,2553.15
"2024-07-04 10:55:03",,2553.15
"2024-07-04 10:55:04",,2553.15
"2024-07-04 10:55:05",,2553.15
"2024-07-04 10:55:06",,2553.15
"2024-07-04 10:55:07",,2553.15
"2024-07-04 10:55:08",,2553.15
"2024-07-04 10:55:09",,2553.15
"2024-07-04 10:55:11",,2553.15
"2024-07-04 10:55:12",,2553.55
"2024-07-04 10:55:13",,2553.55
"2024-07-04 10:55:14",,2553.55
"2024-07-04 10:55:15",,2553.15
"2024-07-04 10:55:20",,2553.15
"2024-07-04 10:55:54",,2553.95
"2024-07-04 10:56:01",,2553.85
"2024-07-04 10:56:08",,2553.85
"2024-07-04 10:56:14",,2553.95
"2024-07-04 10:56:21",,2553.85
"2024-07-04 10:56:55",,2554
"2024-07-04 10:57:01",,2553.85
"2024-07-04 10:57:08",,2554
"2024-07-04 10:57:15",,2554
"2024-07-04 10:57:22",,2554.4
"2024-07-04 10:57:56",,2554.45
"2024-07-04 10:58:03",,2554.45
"2024-07-04 10:58:10",,2555
"2024-07-04 10:58:17",,2554.45
"2024-07-04 10:58:53",,2554.45
"2024-07-04 10:59:00",,2555
"2024-07-04 10:59:07",,2555
"2024-07-04 10:59:14",,2554.6
"2024-07-04 10:59:21",,2554.6
"2024-07-04 10:59:56",,2555.4
"2024-07-04 11:00:02",,2554.7
"2024-07-04 11:00:10",,2555.75
"2024-07-04 11:00:17",,2555.4
"2024-07-04 11:00:24",,2555.95
"2024-07-04 11:00:31",,2555.4
"2024-07-04 11:00:38",,2555.4
"2024-07-04 11:00:45",,2556.15
"2024-07-04 11:00:52",,2555.65
"2024-07-04 11:00:59",,2555.65
"2024-07-04 11:01:06",,2555.65
"2024-07-04 11:01:13",,2555.65
"2024-07-04 11:01:19",,2555.65
"2024-07-04 11:01:54",,2555.7
"2024-07-04 11:02:00",,2555.7
"2024-07-04 11:02:07",,2555.7
"2024-07-04 11:02:14",,2555.7
"2024-07-04 11:02:15",,2555.7
"2024-07-04 11:02:16",,2555.7
"2024-07-04 11:02:18",,2556.15
"2024-07-04 11:02:19",,2556.15
"2024-07-04 11:02:20",,2555.7
"2024-07-04 11:02:21",,2556.05
"2024-07-04 11:02:22",,2556.05
"2024-07-04 11:02:23",,2556.05
"2024-07-04 11:02:24",,2556.05
"2024-07-04 11:02:25",,2555.7
"2024-07-04 11:02:26",,2555.25
"2024-07-04 11:02:27",,2554.7
"2024-07-04 11:02:28",,2554.7
"2024-07-04 11:02:29",,2554.7
"2024-07-04 11:02:30",,2554.7
"2024-07-04 11:02:31",,2554.7
"2024-07-04 11:02:32",,2554.7
"2024-07-04 11:02:33",,2554.7
"2024-07-04 11:02:34",,2555
"2024-07-04 11:02:35",,2555
"2024-07-04 11:02:36",,2555
"2024-07-04 11:02:37",,2555
"2024-07-04 11:02:38",,2555
"2024-07-04 11:02:39",,2555
"2024-07-04 11:02:40",,2554.7
"2024-07-04 11:02:41",,2554.7
"2024-07-04 11:02:42",,2554.7
"2024-07-04 11:02:43",,2554.7
"2024-07-04 11:02:44",,2554.7
"2024-07-04 11:02:45",,2554.7
"2024-07-04 11:02:46",,2554.7
"2024-07-04 11:02:47",,2554.7
"2024-07-04 11:02:48",,2555.15
"2024-07-04 11:02:49",,2555.15
"2024-07-04 11:02:50",,2555.15
"2024-07-04 11:02:51",,2555.15
"2024-07-04 11:02:52",,2555.35
"2024-07-04 11:02:53",,2555.35
"2024-07-04 11:02:54",,2555.35
"2024-07-04 11:02:55",,2555.35
"2024-07-04 11:02:56",,2555.35
"2024-07-04 11:02:57",,2555.35
"2024-07-04 11:02:58",,2555.35
"2024-07-04 11:02:59",,2555.2
"2024-07-04 11:03:00",,2555.2
"2024-07-04 11:03:01",,2555.25
"2024-07-04 11:03:02",,2556.2
"2024-07-04 11:03:03",,2555.25
"2024-07-04 11:03:04",,2555.25
"2024-07-04 11:03:06",,2555.25
"2024-07-04 11:03:07",,2555.25
"2024-07-04 11:03:08",,2555.25
"2024-07-04 11:03:09",,2555.2
"2024-07-04 11:03:10",,2555.2
"2024-07-04 11:03:11",,2555.2
"2024-07-04 11:03:12",,2555.2
"2024-07-04 11:03:13",,2555.2
"2024-07-04 11:03:14",,2555.2
"2024-07-04 11:03:15",,2555.2
"2024-07-04 11:03:16",,2555.2
"2024-07-04 11:03:17",,2555.2
"2024-07-04 11:03:18",,2556.5
"2024-07-04 11:03:19",,2556.5
"2024-07-04 11:03:20",,2556.5
"2024-07-04 11:03:21",,2556.5
"2024-07-04 11:03:22",,2556.5
"2024-07-04 11:03:23",,2556.5
"2024-07-04 11:03:24",,2556.5
"2024-07-04 11:03:25",,2556.5
"2024-07-04 11:03:26",,2556.5
"2024-07-04 11:03:27",,2556.5
"2024-07-04 11:03:28",,2556.5
"2024-07-04 11:03:29",,2557.35
"2024-07-04 11:03:30",,2557.35
"2024-07-04 11:03:31",,2556.5
"2024-07-04 11:03:32",,2556.5
"2024-07-04 11:03:33",,2556.5
"2024-07-04 11:03:34",,2556.5
"2024-07-04 11:03:35",,2556.5
"2024-07-04 11:03:36",,2556.65
"2024-07-04 11:03:37",,2556.65
"2024-07-04 11:03:38",,2556.65
"2024-07-04 11:03:39",,2556.65
"2024-07-04 11:03:40",,2556.65
"2024-07-04 11:03:41",,2558.15
"2024-07-04 11:03:42",,2558.15
"2024-07-04 11:03:43",,2557.05
"2024-07-04 11:03:44",,2557.05
"2024-07-04 11:03:45",,2557.05
"2024-07-04 11:03:46",,2557.05
"2024-07-04 11:03:47",,2557.05
"2024-07-04 11:03:48",,2557.05
"2024-07-04 11:03:49",,2557.05
"2024-07-04 11:03:50",,2557.05
"2024-07-04 11:03:51",,2557.05
"2024-07-04 11:03:52",,2558.3
"2024-07-04 11:03:53",,2558.3
"2024-07-04 11:03:54",,2558.3
"2024-07-04 11:03:55",,2558.3
"2024-07-04 11:03:56",,2558.3
"2024-07-04 11:03:57",,2558.3
"2024-07-04 11:03:58",,2558.3
"2024-07-04 11:03:59",,2558.3
"2024-07-04 11:04:00",,2558.3
"2024-07-04 11:04:01",,2557.85
"2024-07-04 11:04:02",,2557.85
"2024-07-04 11:04:03",,2557.85
"2024-07-04 11:04:04",,2557.85
"2024-07-04 11:04:05",,2557.85
"2024-07-04 11:04:06",,2557.85
"2024-07-04 11:04:07",,2557.85
"2024-07-04 11:04:08",,2557.85
"2024-07-04 11:04:09",,2557.85
"2024-07-04 11:04:10",,2557.85
"2024-07-04 11:04:11",,2558.35
"2024-07-04 11:04:12",,2558.35
"2024-07-04 11:04:13",,2558.35
"2024-07-04 11:04:14",,2558.35
"2024-07-04 11:04:15",,2558.35
"2024-07-04 11:04:19",,2558.35
"2024-07-04 11:04:53",,2555.9
"2024-07-04 11:05:00",,2555.95
"2024-07-04 11:05:07",,2556.65
"2024-07-04 11:05:14",,2555.4
"2024-07-04 11:05:21",,2554.4
"2024-07-04 11:05:57",,2554.5
"2024-07-04 11:06:05",,2554.5
"2024-07-04 11:06:11",,2554.5
"2024-07-04 11:06:18",,2555.15
"2024-07-04 11:06:25",,2555
"2024-07-04 11:06:32",,2556
"2024-07-04 11:06:39",,2556
"2024-07-04 11:06:46",,2556.7
"2024-07-04 11:06:53",,2556.65
"2024-07-04 11:07:23",,2552.35
"2024-07-04 11:07:25",,2552.35
"2024-07-04 11:07:26",,2552.85
"2024-07-04 11:07:27",,2552.85
"2024-07-04 11:07:28",,2552.85
"2024-07-04 11:07:29",,2552.35
"2024-07-04 11:07:30",,2552.4
"2024-07-04 11:07:31",,2552.4
"2024-07-04 11:07:33",,2552.4
"2024-07-04 11:07:34",,2552.4
"2024-07-04 11:07:35",,2552.4
"2024-07-04 11:07:36",,2552.85
"2024-07-04 11:07:37",,2552.4
"2024-07-04 11:07:38",,2552.4
"2024-07-04 11:07:40",,2552.85
"2024-07-04 11:07:41",,2552.85
"2024-07-04 11:07:43",,2552.45
"2024-07-04 11:07:44",,2552.45
"2024-07-04 11:07:45",,2552.85
"2024-07-04 11:07:46",,2552.85
"2024-07-04 11:07:47",,2552.45
"2024-07-04 11:07:48",,2552.45
"2024-07-04 11:07:49",,2552.45
"2024-07-04 11:07:50",,2552.45
"2024-07-04 11:07:52",,2552.85
"2024-07-04 11:08:23",,2552.95
"2024-07-04 11:08:30",,2552.9
"2024-07-04 11:08:37",,2553
"2024-07-04 11:08:44",,2553.9
"2024-07-04 11:08:51",,2554
"2024-07-04 11:09:25",,2554.5
"2024-07-04 11:09:32",,2553.85
"2024-07-04 11:09:39",,2553.85
"2024-07-04 11:09:46",,2554.3
"2024-07-04 11:09:52",,2554.8
"2024-07-04 11:09:59",,2554.8
"2024-07-04 11:10:06",,2554.3
"2024-07-04 11:10:12",,2555.25
"2024-07-04 11:10:19",,2554
"2024-07-04 11:10:54",,2554.85
"2024-07-04 11:11:00",,2555.25
"2024-07-04 11:11:07",,2554.3
"2024-07-04 11:11:14",,2554.3
"2024-07-04 11:11:20",,2555.25
"2024-07-04 11:11:28",,2554.3
"2024-07-04 11:11:35",,2554.3
"2024-07-04 11:11:42",,2554.25
"2024-07-04 11:11:48",,2553.85
"2024-07-04 11:11:55",,2553.25
"2024-07-04 11:12:02",,2553.25
"2024-07-04 11:12:09",,2553.3
"2024-07-04 11:12:15",,2553.35
"2024-07-04 11:12:22",,2554.2
"2024-07-04 11:12:55",,2552.85
"2024-07-04 11:13:02",,2552.4
"2024-07-04 11:13:08",,2552.35
"2024-07-04 11:13:15",,2552.05
"2024-07-04 11:13:22",,2552.05
"2024-07-04 11:13:29",,2552.05
"2024-07-04 11:13:36",,2552.05
"2024-07-04 11:13:42",,2552.9
"2024-07-04 11:13:48",,2553.4
"2024-07-04 11:14:30",,2552
"2024-07-04 11:14:36",,2552
"2024-07-04 11:14:43",,2552.85
"2024-07-04 11:14:50",,2552.3
"2024-07-04 11:15:24",,2552.95
"2024-07-04 11:15:31",,2553.55
"2024-07-04 11:15:38",,2552.95
"2024-07-04 11:15:45",,2552.95
"2024-07-04 11:15:51",,2554.05
"2024-07-04 11:16:25",,2553
"2024-07-04 11:16:31",,2553
"2024-07-04 11:16:38",,2553
"2024-07-04 11:16:45",,2553
"2024-07-04 11:16:52",,2552.95
"2024-07-04 11:17:26",,2553.9
"2024-07-04 11:17:33",,2553.05
"2024-07-04 11:17:39",,2553
"2024-07-04 11:17:46",,2552.5
"2024-07-04 11:17:52",,2552.35
"2024-07-04 11:18:25",,2552.9
"2024-07-04 11:18:31",,2554
"2024-07-04 11:18:37",,2552.95
"2024-07-04 11:18:44",,2552.95
"2024-07-04 11:18:51",,2552.95
"2024-07-04 11:19:23",,2553.35
"2024-07-04 11:19:30",,2553.55
"2024-07-04 11:19:36",,2552.55
"2024-07-04 11:19:43",,2553.7
"2024-07-04 11:19:49",,2553.75
"2024-07-04 11:20:27",,2554.05
"2024-07-04 11:20:34",,2554
"2024-07-04 11:20:40",,2553.2
"2024-07-04 11:20:46",,2553.2
"2024-07-04 11:20:52",,2553.2
"2024-07-04 11:21:25",,2553.2
"2024-07-04 11:21:32",,2553.2
"2024-07-04 11:21:38",,2553.2
"2024-07-04 11:21:44",,2553.95
"2024-07-04 11:21:51",,2553.2
"2024-07-04 11:22:30",,2554.35
"2024-07-04 11:22:36",,2553.95
"2024-07-04 11:22:43",,2554.45
"2024-07-04 11:22:50",,2553.95
"2024-07-04 11:23:23",,2553.9
"2024-07-04 11:23:30",,2553.95
"2024-07-04 11:23:37",,2553.4
"2024-07-04 11:23:43",,2553.25
"2024-07-04 11:23:50",,2553.25
"2024-07-04 11:24:30",,2553.9
"2024-07-04 11:24:36",,2554.25
"2024-07-04 11:24:43",,2553.25
"2024-07-04 11:24:50",,2554.25
"2024-07-04 11:25:24",,2554.25
"2024-07-04 11:25:30",,2554.75
"2024-07-04 11:25:37",,2554.65
"2024-07-04 11:25:44",,2554.65
"2024-07-04 11:25:51",,2553.6
"2024-07-04 11:26:24",,2554.55
"2024-07-04 11:26:30",,2554.05
"2024-07-04 11:26:37",,2554.05
"2024-07-04 11:26:43",,2555
"2024-07-04 11:26:50",,2554.1
"2024-07-04 11:27:29",,2555
"2024-07-04 11:27:35",,2555
"2024-07-04 11:27:42",,2554.95
"2024-07-04 11:27:48",,2554.95
"2024-07-04 11:28:28",,2554.95
"2024-07-04 11:28:35",,2555
"2024-07-04 11:28:42",,2555
"2024-07-04 11:28:49",,2555
"2024-07-04 11:28:55",,2555
"2024-07-04 11:29:02",,2554.95
"2024-07-04 11:29:09",,2554.5
"2024-07-04 11:29:16",,2554.1
"2024-07-04 11:29:23",,2554.05
"2024-07-04 11:29:29",,2554.05
"2024-07-04 11:29:36",,2554.05
"2024-07-04 11:29:42",,2554.95
"2024-07-04 11:29:49",,2555
"2024-07-04 11:30:29",,2554.1
"2024-07-04 11:30:35",,2553.35
"2024-07-04 11:30:42",,2553.25
"2024-07-04 11:30:48",,2554.2
"2024-07-04 11:31:29",,2553
"2024-07-04 11:31:36",,2552
"2024-07-04 11:31:43",,2552
"2024-07-04 11:31:49",,2552.5
"2024-07-04 11:32:29",,2552.55
"2024-07-04 11:32:36",,2552.75
"2024-07-04 11:32:42",,2552.75
"2024-07-04 11:32:49",,2552.75
"2024-07-04 11:32:55",,2552
"2024-07-04 11:33:01",,2552.75
"2024-07-04 11:33:07",,2552
"2024-07-04 11:33:13",,2552.95
"2024-07-04 11:33:19",,2552.95
"2024-07-04 11:33:26",,2552.05
"2024-07-04 11:33:33",,2552.05
"2024-07-04 11:33:39",,2552.05
"2024-07-04 11:33:46",,2553.15
"2024-07-04 11:33:53",,2552.1
"2024-07-04 11:33:59",,2553.3
"2024-07-04 11:34:06",,2553.35
"2024-07-04 11:34:12",,2552.2
"2024-07-04 11:34:19",,2552.25
"2024-07-04 11:34:25",,2552.25
"2024-07-04 11:34:31",,2552.25
"2024-07-04 11:34:38",,2552.25
"2024-07-04 11:34:44",,2552.25
"2024-07-04 11:34:51",,2552.2
"2024-07-04 11:34:58",,2552.2
"2024-07-04 11:35:05",,2552
"2024-07-04 11:35:11",,2552.2
"2024-07-04 11:35:17",,2552
"2024-07-04 11:35:24",,2552
"2024-07-04 11:35:31",,2551.35
"2024-07-04 11:35:37",,2551.4
"2024-07-04 11:35:43",,2551.4
"2024-07-04 11:35:49",,2551.1
"2024-07-04 11:35:55",,2550.85
"2024-07-04 11:36:02",,2551.2
"2024-07-04 11:36:08",,2551.35
"2024-07-04 11:36:15",,2551.75
"2024-07-04 11:36:16",,2551.75
"2024-07-04 11:36:17",,2551.6
"2024-07-04 11:36:18",,2551.65
"2024-07-04 11:36:19",,2551.65
"2024-07-04 11:36:20",,2551.65
"2024-07-04 11:36:24",,2551.6
"2024-07-04 11:36:25",,2551.6
"2024-07-04 11:36:26",,2551.6
"2024-07-04 11:36:27",,2551.6
"2024-07-04 11:36:28",,2551.6
"2024-07-04 11:36:30",,2551.6
"2024-07-04 11:36:31",,2551.7
"2024-07-04 11:36:32",,2551.6
"2024-07-04 11:36:33",,2551.6
"2024-07-04 11:36:34",,2551.6
"2024-07-04 11:36:35",,2551.7
"2024-07-04 11:36:36",,2551.6
"2024-07-04 11:36:37",,2551.6
"2024-07-04 11:36:38",,2551.6
"2024-07-04 11:36:39",,2551.6
"2024-07-04 11:36:40",,2551.6
"2024-07-04 11:36:41",,2551.6
"2024-07-04 11:36:42",,2551.6
"2024-07-04 11:36:44",,2551.6
"2024-07-04 11:36:45",,2551.6
"2024-07-04 11:36:46",,2551.6
"2024-07-04 11:36:47",,2551.6
"2024-07-04 11:36:48",,2551.7
"2024-07-04 11:36:49",,2551.7
"2024-07-04 11:36:50",,2551.7
"2024-07-04 11:36:52",,2551.7
"2024-07-04 11:36:53",,2551.7
"2024-07-04 11:37:26",,2551.95
"2024-07-04 11:37:33",,2552.3
"2024-07-04 11:37:39",,2552
"2024-07-04 11:37:45",,2552
"2024-07-04 11:37:52",,2552
"2024-07-04 11:37:58",,2551.85
"2024-07-04 11:38:04",,2552.55
"2024-07-04 11:38:10",,2551.9
"2024-07-04 11:38:17",,2551.9
"2024-07-04 11:38:23",,2551.9
"2024-07-04 11:38:55",,2551.8
"2024-07-04 11:39:01",,2551.75
"2024-07-04 11:39:08",,2551.8
"2024-07-04 11:39:15",,2551.8
"2024-07-04 11:39:21",,2551.95
"2024-07-04 11:39:58",,2551.85
"2024-07-04 11:40:05",,2551.8
"2024-07-04 11:40:11",,2551.8
"2024-07-04 11:40:18",,2551.8
"2024-07-04 11:40:56",,2551.75
"2024-07-04 11:41:03",,2551.6
"2024-07-04 11:41:09",,2550.75
"2024-07-04 11:41:16",,2550.7
"2024-07-04 11:41:23",,2550.75
"2024-07-04 11:41:54",,2550.75
"2024-07-04 11:42:00",,2550.75
"2024-07-04 11:42:06",,2550.75
"2024-07-04 11:42:13",,2550.35
"2024-07-04 11:42:19",,2550.35
"2024-07-04 11:42:25",,2550
"2024-07-04 11:42:31",,2550.1
"2024-07-04 11:42:38",,2550.3
"2024-07-04 11:42:44",,2550.75
"2024-07-04 11:42:51",,2550.35
"2024-07-04 11:42:57",,2550.05
"2024-07-04 11:43:03",,2550.75
"2024-07-04 11:43:10",,2550.25
"2024-07-04 11:43:16",,2550.9
"2024-07-04 11:43:23",,2551
"2024-07-04 11:43:29",,2551
"2024-07-04 11:43:36",,2550.5
"2024-07-04 11:43:42",,2550
"2024-07-04 11:43:49",,2550.5
"2024-07-04 11:43:55",,2551.25
"2024-07-04 11:44:01",,2551.35
"2024-07-04 11:44:08",,2550.4
"2024-07-04 11:44:14",,2551.45
"2024-07-04 11:44:16",,2551.45
"2024-07-04 11:44:17",,2551.45
"2024-07-04 11:44:18",,2551.45
"2024-07-04 11:44:19",,2551.45
"2024-07-04 11:44:20",,2550.5
"2024-07-04 11:44:21",,2550.5
"2024-07-04 11:44:22",,2551.35
"2024-07-04 11:44:23",,2551.35
"2024-07-04 11:44:24",,2551.35
"2024-07-04 11:44:25",,2551.35
"2024-07-04 11:44:26",,2551.35
"2024-07-04 11:44:27",,2551.35
"2024-07-04 11:44:28",,2551.35
"2024-07-04 11:44:29",,2551.35
"2024-07-04 11:44:30",,2551.35
"2024-07-04 11:44:31",,2551.35
"2024-07-04 11:44:32",,2551.35
"2024-07-04 11:44:33",,2550.55
"2024-07-04 11:44:34",,2550.55
"2024-07-04 11:44:35",,2550.55
